asdf_id,udel_air_temp_v501_mean.2000.max,udel_air_temp_v501_mean.2000.mean,udel_air_temp_v501_mean.2000.min,udel_air_temp_v501_mean.2001.max,udel_air_temp_v501_mean.2001.mean,udel_air_temp_v501_mean.2001.min,udel_air_temp_v501_mean.2002.max,udel_air_temp_v501_mean.2002.mean,udel_air_temp_v501_mean.2002.min,udel_air_temp_v501_mean.2003.max,udel_air_temp_v501_mean.2003.mean,udel_air_temp_v501_mean.2003.min,udel_air_temp_v501_mean.2004.max,udel_air_temp_v501_mean.2004.mean,udel_air_temp_v501_mean.2004.min,udel_air_temp_v501_mean.2005.max,udel_air_temp_v501_mean.2005.mean,udel_air_temp_v501_mean.2005.min,udel_air_temp_v501_mean.2006.max,udel_air_temp_v501_mean.2006.mean,udel_air_temp_v501_mean.2006.min,udel_air_temp_v501_mean.2007.max,udel_air_temp_v501_mean.2007.mean,udel_air_temp_v501_mean.2007.min,udel_air_temp_v501_mean.2008.max,udel_air_temp_v501_mean.2008.mean,udel_air_temp_v501_mean.2008.min,udel_air_temp_v501_mean.2009.max,udel_air_temp_v501_mean.2009.mean,udel_air_temp_v501_mean.2009.min,udel_air_temp_v501_mean.2010.max,udel_air_temp_v501_mean.2010.mean,udel_air_temp_v501_mean.2010.min,udel_air_temp_v501_mean.2011.max,udel_air_temp_v501_mean.2011.mean,udel_air_temp_v501_mean.2011.min,udel_air_temp_v501_mean.2012.max,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2012.min,udel_air_temp_v501_mean.2013.max,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2013.min,udel_air_temp_v501_mean.2014.max,udel_air_temp_v501_mean.2014.mean,udel_air_temp_v501_mean.2014.min,udel_air_temp_v501_mean.2015.max,udel_air_temp_v501_mean.2015.mean,udel_air_temp_v501_mean.2015.min,udel_air_temp_v501_mean.2016.max,udel_air_temp_v501_mean.2016.mean,udel_air_temp_v501_mean.2016.min,udel_air_temp_v501_mean.2017.max,udel_air_temp_v501_mean.2017.mean,udel_air_temp_v501_mean.2017.min,NAME_2,NAME_3,NAME_0,NAME_1,VARNAME_3,TYPE_3,Shape_Area,ENGTYPE_3,Shape_Length,NL_NAME_3,ID_3,ID_0,ID_1,ISO,ID_2,CCA_3,CCN_3
21,24.3416666667,24.3416666667,24.3416666667,24.7583333333,24.7583333333,24.7583333333,25.125,25.125,25.125,24.7333333333,24.7333333333,24.7333333333,24.5666666667,24.5666666667,24.5666666667,24.9416666667,24.9416666667,24.9416666667,24.6416666667,24.6416666667,24.6416666667,24.6666666667,24.6666666667,24.6666666667,24.7833333333,24.7833333333,24.7833333333,25.2333333333,25.2333333333,25.2333333333,24.9833333333,24.9833333333,24.9833333333,24.4583333333,24.4583333333,24.4583333333,24.1416666667,24.1416666667,24.1416666667,24.2416666667,24.2416666667,24.2416666667,24.25,24.25,24.25,24.6166666667,24.6166666667,24.6166666667,24.725,24.725,24.725,24.4333333333,24.4333333333,24.4333333333,Oyam,Aber,Uganda,Apac,,Sub-county,0.034637,Sub-county,0.889071,,22,239,2,UGA,5,,
22,24.3416666667,24.1630208369,23.9333333333,24.7583333333,24.5505208375,24.2833333333,25.125,24.9208333374,24.6583333333,24.7333333333,24.4927083381,24.1833333333,24.5666666667,24.3989583367,24.1833333333,24.9416666667,24.7776041699,24.5666666667,24.6416666667,24.4848958365,24.2833333333,24.6666666667,24.4953125034,24.275,24.7833333333,24.6630208357,24.5083333333,25.2333333333,25.0401041705,24.7916666667,24.9833333333,24.7864583373,24.5333333333,24.4583333333,24.2651041705,24.0166666667,24.1416666667,23.9520833371,23.7083333333,24.2416666667,24.0557291704,23.8166666667,24.25,24.0750000035,23.85,24.6166666667,24.467187503,24.275,24.725,24.5645833365,24.3583333333,24.4333333333,24.2838541696,24.0916666667,Oyam,Achaba,Uganda,Apac,Acaba,Sub-county,0.018969,Sub-county,0.646083,,23,239,2,UGA,5,,
23,24.65,24.0527398512,23.9333333333,25.1083333333,24.4207896737,24.2833333333,25.4416666667,24.7888474343,24.6583333333,25.0583333333,24.329120361,24.1833333333,24.9,24.3027398512,24.1833333333,25.25,24.680519393,24.5666666667,25.025,24.4069051949,24.2833333333,25.05,24.4041256531,24.275,25.275,24.6360705385,24.5083333333,25.7083333333,24.9443959337,24.7916666667,25.325,24.6652358821,24.5333333333,24.6666666667,24.1249656015,24.0166666667,24.2666666667,23.8013593414,23.7083333333,24.3416666667,23.9041388833,23.8166666667,24.3666666667,23.9360837687,23.85,24.7666666667,24.3569184251,24.275,24.9,24.4485824457,24.3583333333,24.6166666667,24.1791388833,24.0916666667,Oyam,Icheme,Uganda,Apac,Iceme,Sub-county,0.02056,Sub-county,0.723888,,24,239,2,UGA,5,,
24,24.3416666667,24.0753623131,23.9333333333,24.7583333333,24.4485507179,24.2833333333,25.125,24.8206521673,24.6583333333,24.7333333333,24.3746376734,24.1833333333,24.5666666667,24.3166666613,24.1833333333,24.9416666667,24.697101444,24.5666666667,24.6416666667,24.4079710094,24.2833333333,24.6666666667,24.4112318785,24.275,24.7833333333,24.6039855034,24.5083333333,25.2333333333,24.9452898489,24.7916666667,24.9833333333,24.6898550661,24.5333333333,24.4583333333,24.1702898489,24.0166666667,24.1416666667,23.8590579649,23.7083333333,24.2416666667,23.9644927476,23.8166666667,24.25,23.9891304291,23.85,24.6166666667,24.3938405749,24.275,24.725,24.4858695601,24.3583333333,24.4333333333,24.2105072416,24.0916666667,Oyam,Loro,Uganda,Apac,,Sub-county,0.025962,Sub-county,0.819168,,25,239,2,UGA,5,,
25,24.3416666667,24.3416666667,24.3416666667,24.7583333333,24.7583333333,24.7583333333,25.125,25.125,25.125,24.7333333333,24.7333333333,24.7333333333,24.5666666667,24.5666666667,24.5666666667,24.9416666667,24.9416666667,24.9416666667,24.6416666667,24.6416666667,24.6416666667,24.6666666667,24.6666666667,24.6666666667,24.7833333333,24.7833333333,24.7833333333,25.2333333333,25.2333333333,25.2333333333,24.9833333333,24.9833333333,24.9833333333,24.4583333333,24.4583333333,24.4583333333,24.1416666667,24.1416666667,24.1416666667,24.2416666667,24.2416666667,24.2416666667,24.25,24.25,24.25,24.6166666667,24.6166666667,24.6166666667,24.725,24.725,24.725,24.4333333333,24.4333333333,24.4333333333,Oyam,Minakulu,Uganda,Apac,,Sub-county,0.0316,Sub-county,0.863224,,26,239,2,UGA,5,,
26,24.65,24.3281540949,23.9333333333,25.1083333333,24.786875283,24.2833333333,25.4416666667,25.1285455781,24.6583333333,25.0583333333,24.7463969757,24.1833333333,24.9,24.5694232307,24.1833333333,25.25,24.9190300843,24.5166666667,25.025,24.6614859168,24.25,25.05,24.7075131772,24.275,25.275,24.8892572944,24.5083333333,25.7083333333,25.3281385228,24.7916666667,25.325,24.9940217688,24.5333333333,24.6666666667,24.377367197,24.0083333333,24.2666666667,24.0043589337,23.6,24.3416666667,24.0769819123,23.625,24.3666666667,24.0980134064,23.6416666667,24.7666666667,24.4892832982,24.0166666667,24.9,24.6166604708,24.175,24.6166666667,24.320233865,23.8333333333,Oyam,Ngai,Uganda,Apac,,Sub-county,0.026082,Sub-county,0.730276,,27,239,2,UGA,5,,
27,24.65,24.4906935432,23.9333333333,25.1083333333,24.924945668,24.2833333333,25.4416666667,25.2675410046,24.6583333333,25.0583333333,24.863831264,24.1833333333,24.9,24.7406935432,24.1833333333,25.25,25.0981031459,24.5666666667,25.025,24.8601363412,24.2833333333,25.05,24.8777267386,24.275,25.275,25.1045791393,24.5083333333,25.7083333333,25.5045692607,24.7916666667,25.325,25.1490219373,24.5333333333,24.6666666667,24.5221794152,24.0166666667,24.2666666667,24.1425558224,23.7083333333,24.3416666667,24.2249654251,23.8166666667,24.3666666667,24.2518178257,23.85,24.7666666667,24.6573750277,24.275,24.9,24.7795939571,24.3583333333,24.6166666667,24.4999654251,24.0916666667,Oyam,Otwal,Uganda,Apac,,Sub-county,0.020338,Sub-county,0.641411,,28,239,2,UGA,5,,
28,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Arua Municipality,Arua Hill,Uganda,Arua,,Sub-county,0.000551,Sub-county,0.11503,,29,239,3,UGA,6,,
29,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Arua Municipality,Oli River,Uganda,Arua,,Sub-county,0.000279,Sub-county,0.100248,,30,239,3,UGA,6,,
30,23.7833333333,23.6726812812,22.5666666667,23.8666666667,23.7537409422,22.625,24.7,24.5817690402,23.4,24.7583333333,24.6393444827,23.45,24.2416666667,24.1257093791,22.9666666667,24.3416666667,24.2325303961,23.1416666667,24.0,23.8870742755,22.7583333333,24.325,24.2082848217,23.0416666667,24.2833333333,24.1613129197,22.9416666667,25.0583333333,24.9294919027,23.6416666667,24.775,24.6598006032,23.5083333333,23.975,23.8688952925,22.8083333333,23.4083333333,23.3052601889,22.275,23.4666666667,23.367382976,22.375,23.35,23.2393479478,22.1333333333,23.725,23.620411074,22.575,24.0333333333,23.9340496427,22.9416666667,23.65,23.5529899817,22.5833333333,Ayivu,Adumi,Uganda,Arua,,Sub-county,0.00904,Sub-county,0.489039,,31,239,3,UGA,7,,
31,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Ayivu,Aroi,Uganda,Arua,,Sub-county,0.003146,Sub-county,0.30079,,32,239,3,UGA,7,,
32,26.5833333333,24.4833333333,23.7833333333,26.75,24.5875,23.8666666667,27.525,25.40625,24.7,27.5333333333,25.4520833333,24.7583333333,27.0083333333,24.9333333333,24.2416666667,27.15,25.04375,24.3416666667,26.8333333333,24.7083333333,24.0,27.1416666667,25.0291666667,24.325,27.1333333333,24.9958333333,24.2833333333,27.875,25.7625,25.0583333333,27.55,25.46875,24.775,26.7333333333,24.6645833333,23.975,26.2416666667,24.1166666667,23.4083333333,26.1916666667,24.1479166667,23.4666666667,26.1666666667,24.0541666667,23.35,26.5333333333,24.4270833333,23.725,26.7666666667,24.7166666667,24.0333333333,26.375,24.33125,23.65,Ayivu,Dadamu,Uganda,Arua,,Sub-county,0.002763,Sub-county,0.405068,,33,239,3,UGA,7,,
33,26.5833333333,24.1333333252,23.7833333333,26.75,24.2270833249,23.8666666667,27.525,25.0531249918,24.7,27.5333333333,25.1052083253,24.7583333333,27.0083333333,24.5874999919,24.2416666667,27.15,24.6927083252,24.3416666667,26.8333333333,24.3541666584,24.0,27.1416666667,24.6770833251,24.325,27.1333333333,24.639583325,24.2833333333,27.875,25.4104166585,25.0583333333,27.55,25.1218749919,24.775,26.7333333333,24.3197916586,23.975,26.2416666667,23.7624999918,23.4083333333,26.1916666667,23.8072916587,23.4666666667,26.1666666667,23.7020833251,23.35,26.5333333333,24.0760416585,23.725,26.7666666667,24.374999992,24.0333333333,26.375,23.9906249921,23.65,Ayivu,Manibe,Uganda,Arua,,Sub-county,0.004485,Sub-county,0.374678,,34,239,3,UGA,7,,
34,26.5833333333,25.1748696501,22.5666666667,26.75,25.2981987147,22.625,27.525,26.0698591307,23.4,27.5333333333,26.0898577586,23.45,27.0083333333,25.5931981049,22.9666666667,27.15,25.7432042031,23.1416666667,26.8333333333,25.4015329628,22.7583333333,27.1416666667,25.7015291514,23.0416666667,27.1333333333,25.6548550144,22.9416666667,27.875,26.3848487637,23.6416666667,27.55,26.1265299136,23.5083333333,26.7333333333,25.3565411954,22.8083333333,26.2416666667,24.8498772729,22.275,26.1916666667,24.8748879448,22.375,26.1666666667,24.7782099964,22.1333333333,26.5333333333,25.153211521,22.575,26.7666666667,25.4382188389,22.9416666667,26.375,25.0582212782,22.5833333333,Ayivu,Oluko,Uganda,Arua,,Sub-county,0.007544,Sub-county,0.676719,,35,239,3,UGA,7,,
35,23.7833333333,23.2617684867,22.5666666667,23.8666666667,23.3343847341,22.625,24.7,24.1427115337,23.4,24.7583333333,24.1974725051,23.45,24.2416666667,23.6950952863,22.9666666667,24.3416666667,23.827246544,23.1416666667,24.0,23.4677180675,22.7583333333,24.325,23.7748562577,23.0416666667,24.2833333333,23.7081830572,22.9416666667,25.0583333333,24.4510317996,23.6416666667,24.775,24.2320009816,23.5083333333,23.975,23.4748693251,22.8083333333,23.4083333333,22.9224921063,22.275,23.4666666667,22.9986872495,22.375,23.35,22.8284351534,22.1333333333,23.725,23.2320140491,22.575,24.0333333333,23.5653539161,22.9416666667,23.65,23.1927376687,22.5833333333,Ayivu,Pajulu,Uganda,Arua,,Sub-county,0.005001,Sub-county,0.376686,,36,239,3,UGA,7,,
36,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Koboko,Koboko Tc,Uganda,Arua,,Sub-county,0.000672,Sub-county,0.106364,,37,239,3,UGA,8,,
37,26.5,25.0726087144,23.7833333333,26.8916666667,25.3892615411,23.8666666667,27.5833333333,26.1323224513,24.7,27.5166666667,26.1151972975,24.7583333333,26.9,25.5147393049,24.2416666667,27.0333333333,25.6290903056,24.3416666667,26.7666666667,25.3388094797,24.0,27.0333333333,25.6476067369,24.325,27.2666666667,25.7892625296,24.2833333333,27.9416666667,26.5110249466,25.0583333333,27.475,26.0952920594,24.775,26.5666666667,25.1939091844,23.975,25.9833333333,24.6175208722,23.4083333333,25.9416666667,24.6124320415,23.4666666667,25.95,24.5865007334,23.35,26.2666666667,24.9249288287,23.725,26.5083333333,25.2045601607,24.0333333333,26.075,24.7615081476,23.65,Koboko,Kuluba,Uganda,Arua,,Sub-county,0.018603,Sub-county,0.833473,,38,239,3,UGA,8,,
38,26.5833333333,25.7217949088,23.7833333333,26.75,25.862820551,23.8666666667,27.525,26.6557692681,24.7,27.5333333333,26.6794872162,24.7583333333,27.0083333333,26.1570513186,24.2416666667,27.15,26.285897473,24.3416666667,26.8333333333,25.961538499,24.0,27.1416666667,26.2750000373,24.325,27.1333333333,26.2564102941,24.2833333333,27.875,27.0083333706,25.0583333333,27.55,26.6961538829,24.775,26.7333333333,25.8846154211,23.975,26.2416666667,25.3698718323,23.4083333333,26.1916666667,25.3532051642,23.4666666667,26.1666666667,25.3000000373,23.35,26.5333333333,25.6692308064,23.725,26.7666666667,25.9256410618,24.0333333333,26.375,25.5365384976,23.65,Koboko,Lobule,Uganda,Arua,,Sub-county,0.011101,Sub-county,0.518431,,39,239,3,UGA,8,,
39,26.5833333333,26.1103705861,23.7833333333,26.8916666667,26.4462883632,23.8666666667,27.5833333333,27.1645251583,24.7,27.5333333333,27.1223443831,24.7583333333,27.0083333333,26.5244352928,24.2416666667,27.15,26.6536018205,24.3416666667,26.8333333333,26.3728682228,24.0,27.1416666667,26.6556838331,24.325,27.2666666667,26.8291020274,24.2833333333,27.9416666667,27.5259826227,25.0583333333,27.55,27.0947446476,24.775,26.7333333333,26.2036068251,23.975,26.2416666667,25.6338204758,23.4083333333,26.1916666667,25.6025722134,23.4666666667,26.1666666667,25.5947549348,23.35,26.5333333333,25.9244464141,23.725,26.7666666667,26.1754888105,24.0333333333,26.375,25.7473677377,23.65,Koboko,Ludara,Uganda,Arua,,Sub-county,0.02231,Sub-county,0.919477,,40,239,3,UGA,8,,
40,26.5833333333,24.395809986,23.7833333333,26.75,24.5332933094,23.8666666667,27.525,25.3430208434,24.7,27.5333333333,25.3819139323,24.7583333333,27.0083333333,24.8485872697,24.2416666667,27.15,24.956920603,24.3416666667,26.8333333333,24.627750601,24.0,27.1416666667,24.9499725762,24.325,27.1333333333,24.9430156551,24.2833333333,27.875,25.7055182493,25.0583333333,27.55,25.3930275141,24.775,26.7333333333,24.5708136919,23.975,26.2416666667,24.0152598658,23.4083333333,26.1916666667,24.045818139,23.4666666667,26.1666666667,23.9597015926,23.35,26.5333333333,24.3277594952,23.725,26.7666666667,24.6208151743,24.0333333333,26.375,24.2235983874,23.65,Koboko,Midia,Uganda,Arua,,Sub-county,0.00915,Sub-county,0.697717,,41,239,3,UGA,8,,
41,26.3583333333,25.6361111303,22.5666666667,26.5,25.7619047815,22.625,27.2,26.4761904955,23.4,27.175,26.4654762094,23.45,26.7416666667,26.0226190668,22.9666666667,26.9333333333,26.2111111303,23.1416666667,26.5833333333,25.8547619241,22.7583333333,26.8583333333,26.1313492257,23.0416666667,26.7833333333,26.0515873211,22.9416666667,27.475,26.7448412893,23.6416666667,27.25,26.5373016063,23.5083333333,26.5333333333,25.8238095427,22.8083333333,26.0833333333,25.3579365272,22.275,26.15,25.4309524001,22.375,26.075,25.3242063692,22.1333333333,26.4,25.6714285908,22.575,26.6833333333,25.9706349396,22.9416666667,26.3083333333,25.5988095427,22.5833333333,Madi-Okollo,Offaka,Uganda,Arua,,Sub-county,0.024494,Sub-county,0.816754,,42,239,3,UGA,9,,
42,26.3583333333,26.3583333333,26.3583333333,26.5,26.5,26.5,27.2,27.2,27.2,27.175,27.175,27.175,26.7416666667,26.7416666667,26.7416666667,26.9333333333,26.9333333333,26.9333333333,26.5833333333,26.5833333333,26.5833333333,26.8583333333,26.8583333333,26.8583333333,26.7833333333,26.7833333333,26.7833333333,27.475,27.475,27.475,27.25,27.25,27.25,26.5333333333,26.5333333333,26.5333333333,26.0833333333,26.0833333333,26.0833333333,26.15,26.15,26.15,26.075,26.075,26.075,26.4,26.4,26.4,26.6833333333,26.6833333333,26.6833333333,26.3083333333,26.3083333333,26.3083333333,Madi-Okollo,Ogoko,Uganda,Arua,,Sub-county,0.046886,Sub-county,1.088589,,43,239,3,UGA,9,,
43,26.3583333333,26.3583333333,26.3583333333,26.5,26.5,26.5,27.2,27.2,27.2,27.175,27.175,27.175,26.7416666667,26.7416666667,26.7416666667,26.9333333333,26.9333333333,26.9333333333,26.5833333333,26.5833333333,26.5833333333,26.8583333333,26.8583333333,26.8583333333,26.7833333333,26.7833333333,26.7833333333,27.475,27.475,27.475,27.25,27.25,27.25,26.5333333333,26.5333333333,26.5333333333,26.0833333333,26.0833333333,26.0833333333,26.15,26.15,26.15,26.075,26.075,26.075,26.4,26.4,26.4,26.6833333333,26.6833333333,26.6833333333,26.3083333333,26.3083333333,26.3083333333,Madi-Okollo,Okollo,Uganda,Arua,,Sub-county,0.036329,Sub-county,0.930247,,44,239,3,UGA,9,,
44,26.5833333333,26.4774253468,26.3583333333,26.75,26.6323244594,26.5,27.525,27.3720217972,27.2,27.5333333333,27.3646650584,27.175,27.0083333333,26.8828127567,26.7416666667,27.15,27.0480145315,26.9333333333,26.8333333333,26.7156577927,26.5833333333,27.1416666667,27.008301054,26.8583333333,27.1333333333,26.9685875765,26.7833333333,27.875,27.686719135,27.475,27.55,27.4087893513,27.25,26.7333333333,26.6391929008,26.5333333333,26.2416666667,26.1671388243,26.0833333333,26.1916666667,26.1720540766,26.15,26.1666666667,26.1235189684,26.075,26.5333333333,26.470573045,26.4,26.7666666667,26.7274414865,26.6833333333,26.375,26.3436198558,26.3083333333,Madi-Okollo,Rhino Camp,Uganda,Arua,,Sub-county,0.022282,Sub-county,0.874978,,45,239,3,UGA,9,,
45,26.5833333333,26.53559869,26.3583333333,26.7583333333,26.7283995931,26.5,27.525,27.4693069837,27.2,27.5333333333,27.458700325,27.175,27.0083333333,26.9465823889,26.7333333333,27.15,27.1030232474,26.9333333333,26.8333333333,26.7867339667,26.5833333333,27.1416666667,27.0829452061,26.8583333333,27.1333333333,27.0855934919,26.7833333333,27.875,27.810213334,27.475,27.55,27.4840811761,27.25,26.7333333333,26.6776455151,26.4583333333,26.2416666667,26.1874956696,25.95,26.1916666667,26.1503787732,25.9166666667,26.1666666667,26.1265130103,25.9333333333,26.5333333333,26.4837086413,26.2583333333,26.7666666667,26.7181803702,26.4666666667,26.375,26.3325747505,26.1083333333,Madi-Okollo,Rigbo,Uganda,Arua,,Sub-county,0.027018,Sub-county,0.859773,,46,239,3,UGA,9,,
46,26.3583333333,26.3583333333,26.3583333333,26.5,26.5,26.5,27.2,27.2,27.2,27.175,27.175,27.175,26.7416666667,26.7416666667,26.7416666667,26.9333333333,26.9333333333,26.9333333333,26.5833333333,26.5833333333,26.5833333333,26.8583333333,26.8583333333,26.8583333333,26.7833333333,26.7833333333,26.7833333333,27.475,27.475,27.475,27.25,27.25,27.25,26.5333333333,26.5333333333,26.5333333333,26.0833333333,26.0833333333,26.0833333333,26.15,26.15,26.15,26.075,26.075,26.075,26.4,26.4,26.4,26.6833333333,26.6833333333,26.6833333333,26.3083333333,26.3083333333,26.3083333333,Madi-Okollo,Uleppi,Uganda,Arua,,Sub-county,0.010538,Sub-county,0.475125,,47,239,3,UGA,9,,
47,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Maracha,Kijomoro,Uganda,Arua,,Sub-county,0.005734,Sub-county,0.37344,,48,239,3,UGA,10,,
48,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Maracha,Nyadri,Uganda,Arua,,Sub-county,0.004166,Sub-county,0.351611,,49,239,3,UGA,10,,
49,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Maracha,Oleba,Uganda,Arua,,Sub-county,0.006637,Sub-county,0.462973,,50,239,3,UGA,10,,
50,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Maracha,Oluffe,Uganda,Arua,,Sub-county,0.004583,Sub-county,0.344162,,51,239,3,UGA,10,,
51,23.7833333333,23.7833333333,23.7833333333,23.8666666667,23.8666666667,23.8666666667,24.7,24.7,24.7,24.7583333333,24.7583333333,24.7583333333,24.2416666667,24.2416666667,24.2416666667,24.3416666667,24.3416666667,24.3416666667,24.0,24.0,24.0,24.325,24.325,24.325,24.2833333333,24.2833333333,24.2833333333,25.0583333333,25.0583333333,25.0583333333,24.775,24.775,24.775,23.975,23.975,23.975,23.4083333333,23.4083333333,23.4083333333,23.4666666667,23.4666666667,23.4666666667,23.35,23.35,23.35,23.725,23.725,23.725,24.0333333333,24.0333333333,24.0333333333,23.65,23.65,23.65,Maracha,Oluvu,Uganda,Arua,,Sub-county,0.005648,Sub-county,0.360967,,52,239,3,UGA,10,,
52,26.5833333333,26.0233333333,23.7833333333,26.75,26.1733333333,23.8666666667,27.525,26.96,24.7,27.5333333333,26.9783333333,24.7583333333,27.0083333333,26.455,24.2416666667,27.15,26.5883333333,24.3416666667,26.8333333333,26.2666666667,24.0,27.1416666667,26.5783333333,24.325,27.1333333333,26.5633333333,24.2833333333,27.875,27.3116666667,25.0583333333,27.55,26.995,24.775,26.7333333333,26.1816666667,23.975,26.2416666667,25.675,23.4083333333,26.1916666667,25.6466666667,23.4666666667,26.1666666667,25.6033333333,23.35,26.5333333333,25.9716666667,23.725,26.7666666667,26.22,24.0333333333,26.375,25.83,23.65,Maracha,Tara,Uganda,Arua,,Sub-county,0.003935,Sub-county,0.339316,,53,239,3,UGA,10,,
53,26.5833333333,25.1833333333,23.7833333333,26.75,25.3083333333,23.8666666667,27.525,26.1125,24.7,27.5333333333,26.1458333333,24.7583333333,27.0083333333,25.625,24.2416666667,27.15,25.7458333333,24.3416666667,26.8333333333,25.4166666667,24.0,27.1416666667,25.7333333333,24.325,27.1333333333,25.7083333333,24.2833333333,27.875,26.4666666667,25.0583333333,27.55,26.1625,24.775,26.7333333333,25.3541666667,23.975,26.2416666667,24.825,23.4083333333,26.1916666667,24.8291666667,23.4666666667,26.1666666667,24.7583333333,23.35,26.5333333333,25.1291666667,23.725,26.7666666667,25.4,24.0333333333,26.375,25.0125,23.65,Maracha,Yivu,Uganda,Arua,,Sub-county,0.005395,Sub-county,0.461505,,54,239,3,UGA,10,,
